Rize,area,Ayder Yaylası,4.5,41,"40.9530781,41.0987356"
Rize,eczane,Camlihemsin Pharmacy,4.6,17,"41.0458579,41.0055877"
Rize,eczane,Büyük Eczanesi,4.0,33,"40.94239,40.26972"
Rize,eczane,Bulvar Eczanesi,4.7,18,"40.9443903,40.2686011"
Rize,Lokanta,Ayder sitar baks coffe,1.0,17,"40.9522733,41.1026291"
Rize,Lokanta,BABA AHMET CAFE RESTORAN,4.2,30,"40.9522721,41.1015568"
Rize,Lokanta,Baba Ahmet Pansiyon ve Lokantası,4.1,37,"40.9519831,41.1076293"
Rize,eczane,EROĞLU Eczanesi,4.0,24,"40.9791845,40.6124284"
Rize,eczane,Ortahisar Pharmacy,4.6,18,"41.004357,39.7192901"
Rize,Lokanta,Saklı Cennet Yörük Çadırı,3.8,17,"40.9523128,41.1039003"
Rize,cami,Kırklar Cami,4.9,15,"40.9528752,41.0982975"
Rize,cami,Kavrun Cami,4.7,14,"40.883122,41.1295478"
Rize,cami,Camii,5.0,43,"40.9447986,40.2684669"Rize,area,Zil Kale,4.6,21,"40.9590473,40.9627215"
Rize,eczane,Büyük Eczanesi,4.0,39,"40.94239,40.26972"
Rize,eczane,Saglik Pharmacy,4.5,39,"40.9466663,40.2676552"
Rize,area,Zil Kale,4.6,44,"40.9590473,40.9627215"
Rize,Lokanta,Ayder Tepe Cafe & Restaurant,3.7,31,"40.9544631,41.0984777"
Rize,cami,Şenköy (Omokta) Camii,5.0,36,"40.945678,40.9607607"
Rize,area,İkizdere,4.0,13,"40.775235,40.561951"
Rize,Lokanta,PİLAVCI EMRE (كبسة رز بالدجاج kepse pilavı),4.5,46,"41.0078472,39.6118884"
Rize,cami,Şenköy (Omokta) Camii,5.0,34,"40.945678,40.9607607"
Rize,area,İkizdere,4.0,32,"40.775235,40.561951"
Rize,Lokanta,Şehir Lokantası,4.4,18,"40.777853,40.559724"
Rize,eczane,Saglik Pharmacy,4.5,26,"40.9466663,40.2676552"
Rize,eczane,Sağlık Eczanesi,5.0,22,"40.748532,40.2421376"
Rize,Lokanta,Liman Lokantasi,4.1,14,"41.0251925,40.5159855"
Rize,Lokanta,Ayder Tepe Cafe & Restaurant,3.7,22,"40.9544631,41.0984777"
Rize,Lokanta,Dere Otel Restoran,4.4,44,"41.084049,41.0358079"
